state,district,category,type,date,crimes,year
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2017-01-01,0,2017
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2018-01-01,0,2018
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2019-01-01,0,2019
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2020-01-01,0,2020
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2021-01-01,0,2021
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2022-01-01,0,2022
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2023-01-01,0,2023
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2016-01-01,86,2016
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2017-01-01,89,2017
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2018-01-01,68,2018
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2019-01-01,60,2019
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2020-01-01,98,2020
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2021-01-01,22,2021
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2022-01-01,20,2022
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2023-01-01,27,2023
Johor,Johor Bahru Utara,property,all,2016-01-01,1628,2016
Johor,Johor Bahru Utara,property,all,2017-01-01,1237,2017
Johor,Johor Bahru Utara,property,all,2018-01-01,1306,2018
Johor,Johor Bahru Utara,property,all,2019-01-01,1144,2019
Johor,Johor Bahru Utara,property,all,2020-01-01,760,2020
Johor,Johor Bahru Utara,property,all,2021-01-01,385,2021
Johor,Johor Bahru Utara,property,all,2022-01-01,354,2022
Johor,Johor Bahru Utara,property,all,2023-01-01,387,2023
Johor,Johor Bahru Utara,property,break_in,2016-01-01,333,2016
Johor,Johor Bahru Utara,property,break_in,2017-01-01,229,2017
Johor,Johor Bahru Utara,property,break_in,2018-01-01,238,2018
Johor,Johor Bahru Utara,property,break_in,2019-01-01,233,2019
Johor,Johor Bahru Utara,property,break_in,2020-01-01,149,2020
Johor,Johor Bahru Utara,property,break_in,2021-01-01,91,2021
Johor,Johor Bahru Utara,property,break_in,2022-01-01,53,2022
Johor,Johor Bahru Utara,property,break_in,2023-01-01,53,2023
Johor,Johor Bahru Utara,property,theft_other,2016-01-01,374,2016
Johor,Johor Bahru Utara,property,theft_other,2017-01-01,282,2017
Johor,Johor Bahru Utara,property,theft_other,2018-01-01,300,2018
Johor,Johor Bahru Utara,property,theft_other,2019-01-01,269,2019
Johor,Johor Bahru Utara,property,theft_other,2020-01-01,175,2020
Johor,Johor Bahru Utara,property,theft_other,2021-01-01,86,2021
Johor,Johor Bahru Utara,property,theft_other,2022-01-01,51,2022
Johor,Johor Bahru Utara,property,theft_other,2023-01-01,87,2023
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2016-01-01,65,2016
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2017-01-01,42,2017
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2018-01-01,36,2018
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2019-01-01,40,2019
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2020-01-01,25,2020
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2021-01-01,8,2021
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2022-01-01,15,2022
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2023-01-01,8,2023
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2016-01-01,221,2016
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2017-01-01,174,2017
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2018-01-01,160,2018
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2019-01-01,169,2019
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2020-01-01,125,2020
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2021-01-01,77,2021
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2022-01-01,74,2022
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2023-01-01,65,2023
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2016-01-01,635,2016
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2017-01-01,510,2017
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2018-01-01,572,2018
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2019-01-01,433,2019
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2020-01-01,286,2020
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2021-01-01,123,2021
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2022-01-01,161,2022
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2023-01-01,174,2023
Johor,Kluang,assault,all,2016-01-01,156,2016
Johor,Kluang,assault,all,2017-01-01,117,2017
Johor,Kluang,assault,all,2018-01-01,125,2018
Johor,Kluang,assault,all,2019-01-01,127,2019
Johor,Kluang,assault,all,2020-01-01,113,2020
Johor,Kluang,assault,all,2021-01-01,80,2021
Johor,Kluang,assault,all,2022-01-01,66,2022
Johor,Kluang,assault,all,2023-01-01,70,2023
Johor,Kluang,assault,causing_injury,2016-01-01,58,2016
Johor,Kluang,assault,causing_injury,2017-01-01,45,2017
Johor,Kluang,assault,causing_injury,2018-01-01,57,2018
Johor,Kluang,assault,causing_injury,2019-01-01,60,2019
Johor,Kluang,assault,causing_injury,2020-01-01,43,2020
Johor,Kluang,assault,causing_injury,2021-01-01,39,2021
Johor,Kluang,assault,causing_injury,2022-01-01,29,2022
Johor,Kluang,assault,causing_injury,2023-01-01,21,2023
Johor,Kluang,assault,murder,2016-01-01,4,2016
Johor,Kluang,assault,murder,2017-01-01,1,2017
Johor,Kluang,assault,murder,2018-01-01,1,2018
Johor,Kluang,assault,murder,2019-01-01,4,2019
Johor,Kluang,assault,murder,2020-01-01,2,2020
Johor,Kluang,assault,murder,2021-01-01,3,2021
Johor,Kluang,assault,murder,2022-01-01,1,2022
Johor,Kluang,assault,murder,2023-01-01,4,2023
Johor,Kluang,assault,rape,2016-01-01,37,2016
Johor,Kluang,assault,rape,2017-01-01,24,2017
Johor,Kluang,assault,rape,2018-01-01,18,2018
Johor,Kluang,assault,rape,2019-01-01,17,2019
Johor,Kluang,assault,rape,2020-01-01,16,2020
Johor,Kluang,assault,rape,2021-01-01,12,2021
Johor,Kluang,assault,rape,2022-01-01,9,2022
Johor,Kluang,assault,rape,2023-01-01,14,2023
Johor,Kluang,assault,robbery_gang_armed,2016-01-01,2,2016
Johor,Kluang,assault,robbery_gang_armed,2017-01-01,0,2017
Johor,Kluang,assault,robbery_gang_armed,2018-01-01,0,2018
Johor,Kluang,assault,robbery_gang_armed,2019-01-01,0,2019
Johor,Kluang,assault,robbery_gang_armed,2020-01-01,0,2020
Johor,Kluang,assault,robbery_gang_armed,2021-01-01,0,2021
Johor,Kluang,assault,robbery_gang_armed,2022-01-01,0,2022
Johor,Kluang,assault,robbery_gang_armed,2023-01-01,0,2023
Johor,Kluang,assault,robbery_gang_unarmed,2016-01-01,47,2016
Johor,Kluang,assault,robbery_gang_unarmed,2017-01-01,32,2017
Johor,Kluang,assault,robbery_gang_unarmed,2018-01-01,34,2018
Johor,Kluang,assault,robbery_gang_unarmed,2019-01-01,35,2019
Johor,Kluang,assault,robbery_gang_unarmed,2020-01-01,14,2020
Johor,Kluang,assault,robbery_gang_unarmed,2021-01-01,15,2021
Johor,Kluang,assault,robbery_gang_unarmed,2022-01-01,16,2022
Johor,Kluang,assault,robbery_gang_unarmed,2023-01-01,27,2023
Johor,Kluang,assault,robbery_solo_armed,2016-01-01,0,2016
Johor,Kluang,assault,robbery_solo_armed,2017-01-01,0,2017
Johor,Kluang,assault,robbery_solo_armed,2018-01-01,0,2018
Johor,Kluang,assault,robbery_solo_armed,2019-01-01,0,2019
Johor,Kluang,assault,robbery_solo_armed,2020-01-01,0,2020
Johor,Kluang,assault,robbery_solo_armed,2021-01-01,0,2021
Johor,Kluang,assault,robbery_solo_armed,2022-01-01,0,2022
Johor,Kluang,assault,robbery_solo_armed,2023-01-01,0,2023
Johor,Kluang,assault,robbery_solo_unarmed,2016-01-01,8,2016
Johor,Kluang,assault,robbery_solo_unarmed,2017-01-01,15,2017
Johor,Kluang,assault,robbery_solo_unarmed,2018-01-01,15,2018
Johor,Kluang,assault,robbery_solo_unarmed,2019-01-01,11,2019
Johor,Kluang,assault,robbery_solo_unarmed,2020-01-01,38,2020
Johor,Kluang,assault,robbery_solo_unarmed,2021-01-01,11,2021
Johor,Kluang,assault,robbery_solo_unarmed,2022-01-01,11,2022
Johor,Kluang,assault,robbery_solo_unarmed,2023-01-01,4,2023
Johor,Kluang,property,all,2016-01-01,526,2016
Johor,Kluang,property,all,2017-01-01,535,2017
Johor,Kluang,property,all,2018-01-01,477,2018
Johor,Kluang,property,all,2019-01-01,458,2019
Johor,Kluang,property,all,2020-01-01,404,2020
Johor,Kluang,property,all,2021-01-01,221,2021
Johor,Kluang,property,all,2022-01-01,204,2022
Johor,Kluang,property,all,2023-01-01,294,2023
Johor,Kluang,property,break_in,2016-01-01,41,2016
Johor,Kluang,property,break_in,2017-01-01,29,2017
Johor,Kluang,property,break_in,2018-01-01,28,2018
Johor,Kluang,property,break_in,2019-01-01,56,2019
Johor,Kluang,property,break_in,2020-01-01,81,2020
Johor,Kluang,property,break_in,2021-01-01,62,2021
Johor,Kluang,property,break_in,2022-01-01,30,2022
Johor,Kluang,property,break_in,2023-01-01,81,2023
Johor,Kluang,property,theft_other,2016-01-01,147,2016
Johor,Kluang,property,theft_other,2017-01-01,105,2017
Johor,Kluang,property,theft_other,2018-01-01,116,2018
Johor,Kluang,property,theft_other,2019-01-01,114,2019
Johor,Kluang,property,theft_other,2020-01-01,98,2020
Johor,Kluang,property,theft_other,2021-01-01,77,2021
Johor,Kluang,property,theft_other,2022-01-01,71,2022
Johor,Kluang,property,theft_other,2023-01-01,90,2023
Johor,Kluang,property,theft_vehicle_lorry,2016-01-01,11,2016
Johor,Kluang,property,theft_vehicle_lorry,2017-01-01,15,2017
Johor,Kluang,property,theft_vehicle_lorry,2018-01-01,31,2018
Johor,Kluang,property,theft_vehicle_lorry,2019-01-01,12,2019
Johor,Kluang,property,theft_vehicle_lorry,2020-01-01,12,2020
Johor,Kluang,property,theft_vehicle_lorry,2021-01-01,2,2021
Johor,Kluang,property,theft_vehicle_lorry,2022-01-01,4,2022
Johor,Kluang,property,theft_vehicle_lorry,2023-01-01,6,2023
Johor,Kluang,property,theft_vehicle_motorcar,2016-01-01,35,2016
Johor,Kluang,property,theft_vehicle_motorcar,2017-01-01,47,2017
Johor,Kluang,property,theft_vehicle_motorcar,2018-01-01,44,2018
Johor,Kluang,property,theft_vehicle_motorcar,2019-01-01,41,2019
Johor,Kluang,property,theft_vehicle_motorcar,2020-01-01,45,2020
Johor,Kluang,property,theft_vehicle_motorcar,2021-01-01,12,2021
Johor,Kluang,property,theft_vehicle_motorcar,2022-01-01,15,2022
Johor,Kluang,property,theft_vehicle_motorcar,2023-01-01,13,2023
Johor,Kluang,property,theft_vehicle_motorcycle,2016-01-01,292,2016
Johor,Kluang,property,theft_vehicle_motorcycle,2017-01-01,339,2017
Johor,Kluang,property,theft_vehicle_motorcycle,2018-01-01,258,2018
Johor,Kluang,property,theft_vehicle_motorcycle,2019-01-01,235,2019
Johor,Kluang,property,theft_vehicle_motorcycle,2020-01-01,168,2020
Johor,Kluang,property,theft_vehicle_motorcycle,2021-01-01,68,2021
Johor,Kluang,property,theft_vehicle_motorcycle,2022-01-01,84,2022
Johor,Kluang,property,theft_vehicle_motorcycle,2023-01-01,104,2023
Johor,Kota Tinggi,assault,all,2016-01-01,109,2016
Johor,Kota Tinggi,assault,all,2017-01-01,89,2017
Johor,Kota Tinggi,assault,all,2018-01-01,67,2018
Johor,Kota Tinggi,assault,all,2019-01-01,70,2019
Johor,Kota Tinggi,assault,all,2020-01-01,72,2020
Johor,Kota Tinggi,assault,all,2021-01-01,37,2021
Johor,Kota Tinggi,assault,all,2022-01-01,40,2022
Johor,Kota Tinggi,assault,all,2023-01-01,41,2023
Johor,Kota Tinggi,assault,causing_injury,2016-01-01,11,2016
Johor,Kota Tinggi,assault,causing_injury,2017-01-01,21,2017
Johor,Kota Tinggi,assault,causing_injury,2018-01-01,30,2018
Johor,Kota Tinggi,assault,causing_injury,2019-01-01,16,2019
Johor,Kota Tinggi,assault,causing_injury,2020-01-01,35,2020
Johor,Kota Tinggi,assault,causing_injury,2021-01-01,18,2021
Johor,Kota Tinggi,assault,causing_injury,2022-01-01,18,2022
Johor,Kota Tinggi,assault,causing_injury,2023-01-01,17,2023
Johor,Kota Tinggi,assault,murder,2016-01-01,8,2016
Johor,Kota Tinggi,assault,murder,2017-01-01,7,2017
Johor,Kota Tinggi,assault,murder,2018-01-01,2,2018
Johor,Kota Tinggi,assault,murder,2019-01-01,6,2019
Johor,Kota Tinggi,assault,murder,2020-01-01,2,2020
Johor,Kota Tinggi,assault,murder,2021-01-01,1,2021
Johor,Kota Tinggi,assault,murder,2022-01-01,2,2022
Johor,Kota Tinggi,assault,murder,2023-01-01,0,2023
Johor,Kota Tinggi,assault,rape,2016-01-01,19,2016
Johor,Kota Tinggi,assault,rape,2017-01-01,13,2017
Johor,Kota Tinggi,assault,rape,2018-01-01,8,2018
Johor,Kota Tinggi,assault,rape,2019-01-01,11,2019
Johor,Kota Tinggi,assault,rape,2020-01-01,10,2020
Johor,Kota Tinggi,assault,rape,2021-01-01,6,2021
Johor,Kota Tinggi,assault,rape,2022-01-01,15,2022
Johor,Kota Tinggi,assault,rape,2023-01-01,14,2023
Johor,Kota Tinggi,assault,robbery_gang_armed,2016-01-01,0,2016
Johor,Kota Tinggi,assault,robbery_gang_armed,2017-01-01,0,2017
Johor,Kota Tinggi,assault,robbery_gang_armed,2018-01-01,0,2018
Johor,Kota Tinggi,assault,robbery_gang_armed,2019-01-01,0,2019
Johor,Kota Tinggi,assault,robbery_gang_armed,2020-01-01,1,2020
Johor,Kota Tinggi,assault,robbery_gang_armed,2021-01-01,0,2021
Johor,Kota Tinggi,assault,robbery_gang_armed,2022-01-01,0,2022
Johor,Kota Tinggi,assault,robbery_gang_armed,2023-01-01,0,2023
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2016-01-01,50,2016
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2017-01-01,33,2017
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2018-01-01,21,2018
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2019-01-01,27,2019
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2020-01-01,13,2020
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2021-01-01,5,2021
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2022-01-01,4,2022
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2023-01-01,6,2023
Johor,Kota Tinggi,assault,robbery_solo_armed,2016-01-01,0,2016
Johor,Kota Tinggi,assault,robbery_solo_armed,2017-01-01,0,2017
Johor,Kota Tinggi,assault,robbery_solo_armed,2018-01-01,0,2018
Johor,Kota Tinggi,assault,robbery_solo_armed,2019-01-01,0,2019
Johor,Kota Tinggi,assault,robbery_solo_armed,2020-01-01,0,2020
Johor,Kota Tinggi,assault,robbery_solo_armed,2021-01-01,0,2021
Johor,Kota Tinggi,assault,robbery_solo_armed,2022-01-01,0,2022
Johor,Kota Tinggi,assault,robbery_solo_armed,2023-01-01,0,2023
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2016-01-01,21,2016
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2017-01-01,15,2017
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2018-01-01,6,2018
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2019-01-01,10,2019
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2020-01-01,11,2020
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2021-01-01,7,2021
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2022-01-01,1,2022
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2023-01-01,4,2023
Johor,Kota Tinggi,property,all,2016-01-01,456,2016
Johor,Kota Tinggi,property,all,2017-01-01,494,2017
Johor,Kota Tinggi,property,all,2018-01-01,475,2018
Johor,Kota Tinggi,property,all,2019-01-01,401,2019
Johor,Kota Tinggi,property,all,2020-01-01,368,2020
Johor,Kota Tinggi,property,all,2021-01-01,186,2021
Johor,Kota Tinggi,property,all,2022-01-01,169,2022
Johor,Kota Tinggi,property,all,2023-01-01,209,2023
Johor,Kota Tinggi,property,break_in,2016-01-01,43,2016
Johor,Kota Tinggi,property,break_in,2017-01-01,102,2017
Johor,Kota Tinggi,property,break_in,2018-01-01,108,2018
Johor,Kota Tinggi,property,break_in,2019-01-01,79,2019
Johor,Kota Tinggi,property,break_in,2020-01-01,67,2020
Johor,Kota Tinggi,property,break_in,2021-01-01,49,2021
Johor,Kota Tinggi,property,break_in,2022-01-01,44,2022
Johor,Kota Tinggi,property,break_in,2023-01-01,31,2023
Johor,Kota Tinggi,property,theft_other,2016-01-01,60,2016
Johor,Kota Tinggi,property,theft_other,2017-01-01,98,2017
Johor,Kota Tinggi,property,theft_other,2018-01-01,106,2018
Johor,Kota Tinggi,property,theft_other,2019-01-01,94,2019
Johor,Kota Tinggi,property,theft_other,2020-01-01,84,2020
Johor,Kota Tinggi,property,theft_other,2021-01-01,54,2021
Johor,Kota Tinggi,property,theft_other,2022-01-01,54,2022
Johor,Kota Tinggi,property,theft_other,2023-01-01,76,2023
Johor,Kota Tinggi,property,theft_vehicle_lorry,2016-01-01,9,2016
Johor,Kota Tinggi,property,theft_vehicle_lorry,2017-01-01,17,2017
Johor,Kota Tinggi,property,theft_vehicle_lorry,2018-01-01,13,2018
Johor,Kota Tinggi,property,theft_vehicle_lorry,2019-01-01,10,2019
Johor,Kota Tinggi,property,theft_vehicle_lorry,2020-01-01,10,2020
Johor,Kota Tinggi,property,theft_vehicle_lorry,2021-01-01,1,2021
Johor,Kota Tinggi,property,theft_vehicle_lorry,2022-01-01,3,2022
Johor,Kota Tinggi,property,theft_vehicle_lorry,2023-01-01,4,2023
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2016-01-01,45,2016
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2017-01-01,46,2017
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2018-01-01,48,2018
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2019-01-01,32,2019
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2020-01-01,33,2020
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2021-01-01,11,2021
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2022-01-01,15,2022
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2023-01-01,24,2023
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2016-01-01,299,2016
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2017-01-01,231,2017
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2018-01-01,200,2018
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2019-01-01,186,2019
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2020-01-01,174,2020
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2021-01-01,71,2021
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2022-01-01,53,2022
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2023-01-01,74,2023
Johor,Kulaijaya,assault,all,2016-01-01,156,2016
Johor,Kulaijaya,assault,all,2017-01-01,209,2017
Johor,Kulaijaya,assault,all,2018-01-01,202,2018
Johor,Kulaijaya,assault,all,2019-01-01,143,2019
Johor,Kulaijaya,assault,all,2020-01-01,78,2020
Johor,Kulaijaya,assault,all,2021-01-01,66,2021
Johor,Kulaijaya,assault,all,2022-01-01,79,2022
Johor,Kulaijaya,assault,all,2023-01-01,86,2023
Johor,Kulaijaya,assault,causing_injury,2016-01-01,47,2016
Johor,Kulaijaya,assault,causing_injury,2017-01-01,53,2017
Johor,Kulaijaya,assault,causing_injury,2018-01-01,47,2018
Johor,Kulaijaya,assault,causing_injury,2019-01-01,43,2019
Johor,Kulaijaya,assault,causing_injury,2020-01-01,11,2020
Johor,Kulaijaya,assault,causing_injury,2021-01-01,18,2021
Johor,Kulaijaya,assault,causing_injury,2022-01-01,21,2022
Johor,Kulaijaya,assault,causing_injury,2023-01-01,25,2023
Johor,Kulaijaya,assault,murder,2016-01-01,7,2016
Johor,Kulaijaya,assault,murder,2017-01-01,6,2017
Johor,Kulaijaya,assault,murder,2018-01-01,7,2018
Johor,Kulaijaya,assault,murder,2019-01-01,1,2019
Johor,Kulaijaya,assault,murder,2020-01-01,7,2020
Johor,Kulaijaya,assault,murder,2021-01-01,5,2021
Johor,Kulaijaya,assault,murder,2022-01-01,1,2022
Johor,Kulaijaya,assault,murder,2023-01-01,2,2023
Johor,Kulaijaya,assault,rape,2016-01-01,4,2016
Johor,Kulaijaya,assault,rape,2017-01-01,11,2017
Johor,Kulaijaya,assault,rape,2018-01-01,20,2018
Johor,Kulaijaya,assault,rape,2019-01-01,9,2019
Johor,Kulaijaya,assault,rape,2020-01-01,8,2020
Johor,Kulaijaya,assault,rape,2021-01-01,9,2021
Johor,Kulaijaya,assault,rape,2022-01-01,13,2022
Johor,Kulaijaya,assault,rape,2023-01-01,8,2023
Johor,Kulaijaya,assault,robbery_gang_armed,2016-01-01,0,2016
Johor,Kulaijaya,assault,robbery_gang_armed,2017-01-01,0,2017
Johor,Kulaijaya,assault,robbery_gang_armed,2018-01-01,0,2018
Johor,Kulaijaya,assault,robbery_gang_armed,2019-01-01,0,2019
Johor,Kulaijaya,assault,robbery_gang_armed,2020-01-01,0,2020
Johor,Kulaijaya,assault,robbery_gang_armed,2021-01-01,0,2021
Johor,Kulaijaya,assault,robbery_gang_armed,2022-01-01,0,2022
Johor,Kulaijaya,assault,robbery_gang_armed,2023-01-01,0,2023
Johor,Kulaijaya,assault,robbery_gang_unarmed,2016-01-01,76,2016
Johor,Kulaijaya,assault,robbery_gang_unarmed,2017-01-01,75,2017
Johor,Kulaijaya,assault,robbery_gang_unarmed,2018-01-01,88,2018
Johor,Kulaijaya,assault,robbery_gang_unarmed,2019-01-01,53,2019
Johor,Kulaijaya,assault,robbery_gang_unarmed,2020-01-01,10,2020
Johor,Kulaijaya,assault,robbery_gang_unarmed,2021-01-01,29,2021
Johor,Kulaijaya,assault,robbery_gang_unarmed,2022-01-01,31,2022
Johor,Kulaijaya,assault,robbery_gang_unarmed,2023-01-01,43,2023
Johor,Kulaijaya,assault,robbery_solo_armed,2016-01-01,0,2016
Johor,Kulaijaya,assault,robbery_solo_armed,2017-01-01,0,2017
Johor,Kulaijaya,assault,robbery_solo_armed,2018-01-01,0,2018
Johor,Kulaijaya,assault,robbery_solo_armed,2019-01-01,0,2019
Johor,Kulaijaya,assault,robbery_solo_armed,2020-01-01,0,2020
Johor,Kulaijaya,assault,robbery_solo_armed,2021-01-01,0,2021
Johor,Kulaijaya,assault,robbery_solo_armed,2022-01-01,0,2022
Johor,Kulaijaya,assault,robbery_solo_armed,2023-01-01,0,2023
Johor,Kulaijaya,assault,robbery_solo_unarmed,2016-01-01,22,2016
Johor,Kulaijaya,assault,robbery_solo_unarmed,2017-01-01,64,2017
Johor,Kulaijaya,assault,robbery_solo_unarmed,2018-01-01,40,2018
